date,Maina,ibov,CDI,usd
2001-07-06,336.55,134.03,203.50,223.49
2001-07-05,340.46,136.14,203.37,216.05
2001-07-04,341.52,136.73,203.23,214.21
2001-07-03,344.66,139.85,203.10,209.62
2001-07-02,346.37,140.43,202.96,208.31
2001-06-29,344.64,139.65,202.83,206.52
2001-06-28,341.74,138.10,202.69,205.39
2001-06-27,342.91,139.80,202.56,208.19
2001-06-26,342.77,139.79,202.42,207.32
2001-06-25,344.42,140.98,202.29,206.05
2001-06-22,344.95,142.54,202.15,208.73
2001-06-21,344.69,141.75,202.02,215.52
2001-06-20,340.09,139.78,201.89,221.74
2001-06-19,338.08,138.79,201.77,221.09
2001-06-18,340.67,140.06,201.64,220.29
2001-06-15,346.67,145.84,201.52,215.75
2001-06-13,348.24,148.48,201.40,215.74
2001-06-12,342.79,145.13,201.27,214.20
2001-06-11,345.28,147.15,201.15,212.55
2001-06-08,347.52,149.64,201.03,211.62
2001-06-07,345.42,148.56,200.90,213.96
2001-06-06,347.56,148.04,200.78,213.44
2001-06-05,344.49,146.99,200.66,214.10
2001-06-04,343.47,144.90,200.53,211.71
2001-06-01,339.97,140.43,200.41,213.54
2001-05-31,340.69,140.97,200.29,211.45
2001-05-30,339.03,139.29,200.16,211.42
2001-05-29,338.17,138.87,200.04,209.89
2001-05-28,336.64,136.65,199.92,208.45
2001-05-25,338.70,138.30,199.80,209.69
2001-05-24,340.16,140.22,199.67,210.50
2001-05-23,342.32,142.27,199.55,209.90
2001-05-22,343.05,145.36,199.43,206.63
2001-05-21,343.05,144.55,199.31,208.57
2001-05-18,343.39,143.28,199.19,205.55
2001-05-17,345.16,143.06,199.07,206.40
2001-05-16,342.01,140.18,198.96,208.04
2001-05-15,339.92,137.27,198.84,209.52
2001-05-14,340.86,136.83,198.72,206.63
2001-05-11,344.27,141.12,198.60,204.85
2001-05-10,349.04,144.64,198.48,203.34
2001-05-09,346.16,141.89,198.36,202.37
2001-05-08,344.68,142.25,198.24,199.97
2001-05-07,347.75,144.77,198.13,196.73
2001-05-04,348.95,146.46,198.01,198.79
2001-05-03,343.41,143.75,197.89,200.28
2001-05-02,341.69,142.40,197.77,199.26
2001-04-30,344.77,144.66,197.65,195.74
2001-04-27,347.67,144.30,197.54,198.73
2001-04-26,340.99,140.41,197.42,201.96
2001-04-25,334.66,135.68,197.30,206.18
2001-04-24,334.51,135.51,197.18,201.94
2001-04-23,330.16,131.10,197.06,202.37
2001-04-20,330.96,132.90,196.95,200.38
2001-04-19,341.14,141.64,196.83,196.06
2001-04-18,344.17,143.02,196.71,194.87
2001-04-17,338.63,138.40,196.60,196.11
2001-04-16,339.46,140.18,196.49,195.55
2001-04-12,343.37,141.33,196.37,193.29
2001-04-11,343.37,143.59,196.26,191.59
2001-04-10,342.28,144.41,196.14,191.93
2001-04-09,336.68,140.33,196.03,193.91
2001-04-06,338.48,139.68,195.92,192.82
2001-04-05,335.55,137.54,195.80,193.43
2001-04-04,331.62,134.29,195.69,193.82
2001-04-03,328.91,132.56,195.58,194.71
2001-04-02,333.23,136.86,195.46,193.39
2001-03-30,333.16,136.04,195.35,193.67
2001-03-29,335.84,140.17,195.24,191.46
2001-03-28,336.81,141.03,195.12,189.67
2001-03-27,337.72,142.83,195.01,190.27
2001-03-26,335.44,142.32,194.90,191.49
2001-03-23,328.03,135.98,194.79,193.40
2001-03-22,325.08,136.29,194.67,191.91
2001-03-21,335.80,143.84,194.56,188.15
2001-03-20,335.93,144.38,194.45,187.51
2001-03-19,332.25,144.12,194.35,190.63
2001-03-16,335.48,146.22,194.24,190.10
2001-03-15,336.54,147.03,194.13,186.93
2001-03-14,336.17,146.76,194.02,186.03
2001-03-13,339.67,150.10,193.91,184.76
2001-03-12,343.37,153.02,193.81,184.14
2001-03-09,348.60,155.05,193.70,184.56
2001-03-08,351.79,157.73,193.59,182.64
2001-03-07,352.52,157.37,193.48,182.69
2001-03-06,353.62,160.34,193.37,181.05
2001-03-05,354.38,159.68,193.27,181.27
2001-03-02,352.65,158.70,193.16,182.37
2001-03-01,350.30,155.40,193.05,183.02
2001-02-28,348.96,153.96,192.94,183.24
2001-02-23,347.64,153.49,192.84,183.10
2001-02-22,345.35,151.41,192.73,182.49
2001-02-21,343.94,151.33,192.62,181.34
2001-02-20,345.27,154.01,192.51,179.75
2001-02-19,347.31,155.63,192.40,179.43
2001-02-16,350.98,159.18,192.30,178.65
2001-02-15,357.86,164.70,192.19,177.50
2001-02-14,357.45,164.65,192.08,178.24
2001-02-13,354.75,164.20,191.98,177.42
2001-02-12,354.88,164.64,191.87,177.51
2001-02-09,354.87,165.28,191.76,178.15
2001-02-08,355.43,164.67,191.65,178.82
2001-02-07,350.76,161.23,191.55,179.59
2001-02-06,352.07,162.87,191.44,179.01
2001-02-05,349.20,161.00,191.33,178.69
2001-02-02,341.50,163.31,191.23,178.60
2001-02-01,344.36,166.41,191.12,176.85
2001-01-31,358.77,171.53,191.02,176.60
2001-01-30,357.80,171.27,190.91,176.62
2001-01-29,359.23,172.46,190.80,176.97
2001-01-26,355.56,170.77,190.70,176.86
2001-01-25,354.52,171.81,190.59,176.84
2001-01-24,354.52,171.81,190.48,175.56
2001-01-23,354.33,170.08,190.38,175.48
2001-01-22,349.93,167.55,190.27,175.34
2001-01-19,352.11,169.66,190.16,175.18
2001-01-18,348.73,167.25,190.06,174.95
2001-01-17,345.40,164.38,189.95,174.72
2001-01-16,342.29,162.29,189.84,174.85
2001-01-15,342.82,163.27,189.73,174.48
2001-01-12,343.16,163.87,189.62,174.78
2001-01-11,340.47,162.93,189.51,174.37
2001-01-10,340.16,162.61,189.40,174.07
2001-01-09,339.91,163.01,189.29,174.18
2001-01-08,336.01,158.02,189.18,174.92
2001-01-05,337.26,159.70,189.07,174.56
2001-01-04,338.74,161.66,188.96,173.42
2001-01-03,330.24,151.49,188.86,174.01
2001-01-02,324.99,149.42,188.75,173.67
2000-12-29,325.85,146.51,188.64,175.19
2000-12-28,325.85,146.51,188.53,175.19
2000-12-27,318.10,144.81,188.42,175.67
2000-12-26,314.41,141.92,188.31,175.41
2000-12-22,316.54,141.17,188.20,174.92
2000-12-21,314.83,141.54,188.09,175.41
2000-12-20,315.41,143.54,187.98,175.24
2000-12-19,316.24,146.68,187.87,175.21
2000-12-18,316.76,146.04,187.76,175.06
2000-12-15,311.90,144.55,187.64,176.30
2000-12-14,313.85,146.52,187.53,175.92
2000-12-13,312.44,145.16,187.42,175.81
2000-12-12,310.91,144.75,187.31,176.28
2000-12-11,313.17,146.29,187.19,176.03
2000-12-08,310.45,143.15,187.08,176.45
2000-12-07,301.85,135.93,186.97,176.48
2000-12-06,301.35,136.25,186.86,176.11
2000-12-05,297.99,134.08,186.74,176.03
2000-12-04,294.11,128.86,186.63,177.82
2000-12-01,293.80,129.38,186.52,177.35
2000-11-30,294.86,130.32,186.41,175.57
2000-11-29,301.06,133.90,186.30,175.69
2000-11-28,300.06,133.57,186.18,177.20
2000-11-27,302.15,137.44,186.07,175.34
2000-11-24,304.27,137.64,185.96,175.24
2000-11-23,304.72,138.33,185.85,173.93
2000-11-22,306.39,141.25,185.73,173.11
2000-11-21,306.82,141.12,185.62,171.12
2000-11-20,302.55,137.81,185.51,173.50
2000-11-17,298.34,137.29,185.40,175.68
2000-11-16,299.69,139.85,185.28,174.58
2000-11-14,301.28,139.96,185.17,174.18
2000-11-13,301.55,138.35,185.06,175.41
2000-11-10,303.73,140.71,184.95,175.30
2000-11-09,302.73,140.76,184.84,176.35
2000-11-08,304.63,143.71,184.72,174.73
2000-11-07,303.32,142.53,184.61,175.36
2000-11-06,303.19,141.57,184.50,174.37
2000-11-03,304.00,141.40,184.39,172.79
2000-11-01,301.38,141.39,184.28,171.11
2000-10-31,305.16,144.42,184.17,171.03
2000-10-30,302.67,141.35,184.06,171.87
2000-10-27,300.95,139.56,183.94,172.38
2000-10-26,293.47,133.15,183.83,173.27
2000-10-25,291.66,132.51,183.72,172.75
2000-10-24,292.88,134.26,183.61,170.05
2000-10-23,298.41,137.54,183.50,169.49
2000-10-20,299.81,141.65,183.39,168.40
2000-10-19,302.88,141.93,183.28,167.66
2000-10-18,298.81,138.89,183.17,168.39
2000-10-17,308.51,145.06,183.06,167.24
2000-10-16,311.37,147.99,182.95,167.57
2000-10-13,310.26,146.89,182.83,168.11
2000-10-11,311.87,150.10,182.72,166.67
2000-10-10,290.49,152.82,182.61,166.11
2000-10-09,290.76,152.17,182.50,166.41
2000-10-06,294.54,154.50,182.39,165.92
2000-10-05,296.59,155.78,182.28,165.75
2000-10-04,292.52,151.94,182.17,166.00
2000-10-03,291.51,151.89,182.06,165.73
2000-10-02,289.85,152.23,181.95,165.59
2000-09-29,294.96,154.26,181.84,165.18
2000-09-28,292.81,153.35,181.73,165.56
2000-09-27,293.22,155.29,181.62,165.67
2000-09-26,298.45,157.14,181.51,165.80
2000-09-25,297.80,158.13,181.40,165.03
2000-09-22,315.90,153.40,181.29,166.59
2000-09-21,316.24,154.54,181.18,165.90
2000-09-20,315.44,154.24,181.07,166.16
2000-09-19,313.55,154.08,180.96,166.08
2000-09-18,317.46,155.66,180.85,166.26
2000-09-15,325.80,160.12,180.74,165.19
2000-09-14,329.10,163.22,180.63,164.10
2000-09-13,329.39,163.61,180.52,164.13
2000-09-12,329.60,164.57,180.42,163.76
2000-09-11,333.15,167.10,180.31,163.05
2000-09-08,334.57,168.48,180.20,163.27
2000-09-06,335.17,169.36,180.09,163.12
2000-09-05,331.43,168.44,179.98,163.90
2000-09-04,332.78,170.00,179.87,163.55
2000-09-01,338.74,168.77,179.76,163.22
2000-08-31,340.19,168.01,179.66,163.36
2000-08-30,340.33,168.09,179.55,163.58
2000-08-29,331.63,167.58,179.44,164.39
2000-08-28,333.57,169.29,179.33,163.74
2000-08-25,337.08,169.32,179.22,163.17
2000-08-24,331.39,166.28,179.11,163.09
2000-08-23,329.68,166.71,179.01,162.93
2000-08-22,326.12,167.04,178.90,162.78
2000-08-21,324.71,166.10,178.79,163.05
2000-08-18,331.62,168.10,178.68,162.82
2000-08-17,333.31,170.26,178.58,162.12
2000-08-16,329.43,168.54,178.47,161.89
2000-08-15,327.07,171.52,178.36,161.76
2000-08-14,324.55,170.09,178.25,161.45
2000-08-11,320.73,163.15,178.15,160.89
2000-08-10,319.50,161.68,178.04,160.92
2000-08-09,319.14,160.95,177.93,160.81
2000-08-08,319.61,163.17,177.82,161.19
2000-08-07,319.36,162.75,177.72,160.91
2000-08-04,317.84,161.86,177.61,160.54
2000-08-03,313.42,157.72,177.50,161.97
2000-08-02,310.55,157.56,177.40,160.51
2000-08-01,309.01,158.06,177.29,160.19
2000-07-31,313.57,160.26,177.18,159.00
2000-07-28,312.51,160.40,177.08,159.72
2000-07-27,318.24,164.09,176.97,159.89
2000-07-26,314.48,163.65,176.86,160.59
2000-07-25,315.58,166.35,176.76,160.35
2000-07-24,318.49,168.28,176.65,160.87
2000-07-21,314.30,166.14,176.54,160.55
2000-07-20,314.88,165.94,176.44,161.40
2000-07-19,311.71,164.01,176.33,161.66
2000-07-18,315.14,167.79,176.22,160.99
2000-07-17,313.13,166.22,176.11,161.07
2000-07-14,308.43,160.50,176.00,162.21
2000-07-13,308.13,161.65,175.89,162.19
2000-07-12,310.32,163.17,175.78,161.57
2000-07-11,310.26,164.70,175.67,161.01
2000-07-10,322.76,169.30,175.56,161.32
2000-07-07,320.63,169.74,175.45,161.01
2000-07-06,313.59,165.88,175.34,160.99
2000-07-05,308.57,166.22,175.23,161.68
2000-07-04,305.07,166.35,175.12,162.35
2000-07-03,298.50,163.33,175.01,161.98
2000-06-30,298.50,160.38,174.90,161.26
2000-06-29,294.80,158.99,174.79,162.80
2000-06-28,299.00,162.42,174.68,163.01
2000-06-27,289.07,159.92,174.57,163.37
2000-06-26,293.36,161.99,174.46,163.79
2000-06-23,295.12,164.35,174.35,163.08
2000-06-21,292.44,165.78,174.24,162.35
2000-06-20,285.02,161.91,174.12,161.18
2000-06-19,280.87,159.78,174.01,161.53
2000-06-16,279.23,159.01,173.89,161.92
2000-06-15,277.05,158.77,173.78,161.97
2000-06-14,277.36,157.72,173.66,162.22
2000-06-13,275.22,156.34,173.55,162.16
2000-06-12,275.40,156.16,173.43,161.62
2000-06-09,275.30,157.45,173.31,161.25
2000-06-08,275.15,158.13,173.20,160.80
2000-06-07,272.80,153.83,173.08,161.58
2000-06-06,270.97,154.42,172.97,160.36
2000-06-05,274.69,155.56,172.85,160.66
2000-06-02,270.36,155.24,172.74,162.19
2000-06-01,263.49,147.79,172.62,163.07
2000-05-31,265.64,146.03,172.51,163.65
2000-05-30,262.23,144.94,172.39,164.00
2000-05-29,259.16,142.28,172.27,164.74
2000-05-26,257.26,138.60,172.16,165.34
2000-05-25,254.06,137.51,172.04,164.78
2000-05-24,249.20,132.68,171.93,166.08
2000-05-23,251.29,133.90,171.81,166.08
2000-05-22,253.77,133.36,171.70,165.46
2000-05-19,256.44,136.76,171.58,165.33
2000-05-18,260.56,142.11,171.47,164.00
2000-05-17,268.32,144.36,171.35,163.88
2000-05-16,270.35,147.52,171.24,163.04
2000-05-15,259.58,140.57,171.12,164.69
2000-05-12,260.11,139.88,171.01,163.65
2000-05-11,263.60,140.87,170.89,162.71
2000-05-10,262.10,138.55,170.78,162.78
2000-05-09,262.41,141.12,170.66,161.97
2000-05-08,264.51,144.54,170.55,161.78
2000-05-05,264.61,145.30,170.43,162.32
2000-05-04,264.85,144.71,170.32,162.55
2000-05-03,265.80,146.73,170.20,162.71
2000-05-02,265.41,152.13,170.09,161.33
2000-04-28,265.99,151.92,169.98,161.86
2000-04-27,258.95,146.33,169.86,162.01
2000-04-26,260.46,148.30,169.75,161.13
2000-04-25,260.18,146.82,169.63,160.26
2000-04-24,255.98,143.25,169.52,160.51
2000-04-20,253.89,145.25,169.41,159.33
2000-04-19,252.15,146.13,169.29,158.23
2000-04-18,249.91,144.92,169.18,158.54
2000-04-17,249.53,140.01,169.06,160.12
2000-04-14,269.18,144.86,168.95,159.77
2000-04-13,272.21,155.69,168.84,157.97
2000-04-12,271.26,159.59,168.72,156.52
2000-04-11,271.96,159.89,168.61,156.31
2000-04-10,276.18,165.73,168.50,155.77
2000-04-07,282.25,167.14,168.38,156.23
2000-04-06,280.00,163.61,168.27,156.09
2000-04-05,277.00,160.60,168.16,157.07
2000-04-04,275.45,162.68,168.05,156.11
2000-04-03,278.54,166.91,167.93,155.95
2000-03-31,284.64,171.14,167.82,156.54
2000-03-30,278.94,171.10,167.71,156.98
2000-03-29,279.36,175.09,167.60,155.70
2000-03-28,280.43,179.39,167.48,156.39
2000-03-27,282.50,181.81,167.37,155.54
2000-03-24,278.08,178.67,167.25,154.40
2000-03-23,274.29,177.82,167.14,154.47
2000-03-22,272.04,177.71,167.03,155.03
2000-03-21,267.03,171.86,166.91,155.71
2000-03-20,264.93,169.72,166.80,155.78
2000-03-17,269.61,169.69,166.69,155.95
2000-03-16,270.59,168.78,166.57,155.50
2000-03-15,266.64,165.35,166.46,156.16
2000-03-14,272.08,168.50,166.34,155.63
2000-03-13,269.52,170.45,166.23,156.80
2000-03-10,277.10,178.54,166.12,155.76
2000-03-09,279.92,178.35,166.00,155.37
2000-03-08,245.06,175.99,165.89,156.76
2000-03-03,276.55,177.05,165.78,156.88
2000-03-02,272.95,172.64,165.67,157.68
2000-03-01,272.54,171.97,165.55,158.38
2000-02-29,271.25,170.34,165.44,158.44
2000-02-28,269.40,169.01,165.33,159.36
2000-02-25,271.55,172.26,165.21,158.94
2000-02-24,271.37,172.38,165.10,159.28
2000-02-23,272.53,169.93,164.99,160.24
2000-02-22,274.99,170.32,164.88,159.69
2000-02-21,273.79,169.42,164.76,159.33
2000-02-18,274.28,170.92,164.65,158.62
2000-02-17,276.61,174.52,164.54,158.93
2000-02-16,270.91,173.17,164.43,158.86
2000-02-15,267.89,169.87,164.32,159.15
2000-02-14,271.13,173.19,164.20,158.56
2000-02-11,275.59,178.15,164.09,158.10
2000-02-10,275.42,178.06,163.98,158.53
2000-02-09,273.11,177.95,163.87,157.96
2000-02-08,276.01,179.22,163.76,158.16
2000-02-07,268.82,172.37,163.65,158.21
2000-02-04,268.49,171.21,163.53,159.33
2000-02-03,266.50,166.11,163.42,159.28
2000-02-02,262.92,161.32,163.31,160.37
2000-02-01,261.23,159.08,163.20,160.65
2000-01-31,260.49,158.25,163.09,161.48
2000-01-28,262.79,162.47,162.98,160.14
2000-01-27,265.63,166.47,162.87,159.05
2000-01-26,262.32,163.28,162.76,159.19
2000-01-25,266.90,165.27,162.65,158.94
2000-01-24,266.90,165.27,162.54,158.14
2000-01-21,267.49,164.21,162.43,159.33
2000-01-20,268.79,166.99,162.31,159.48
2000-01-19,269.85,171.05,162.20,161.12
2000-01-18,269.78,171.15,162.09,160.58
2000-01-17,272.73,172.21,161.98,160.88
2000-01-14,272.64,169.47,161.87,161.24
2000-01-13,270.70,167.95,161.76,162.99
2000-01-12,264.20,159.30,161.65,164.08
2000-01-11,265.51,162.41,161.54,163.22
2000-01-10,264.08,163.14,161.43,162.71
2000-01-07,258.28,157.40,161.32,163.78
2000-01-06,255.27,156.48,161.21,165.39
2000-01-05,252.40,152.71,161.10,166.14
2000-01-04,255.42,156.20,160.99,164.28
2000-01-03,264.04,164.14,160.88,161.36
1999-12-31,264.34,163.64,160.77,160.28
1999-12-30,264.34,163.64,160.66,160.28
1999-12-29,259.53,159.73,160.55,162.79
1999-12-28,256.12,155.02,160.44,163.85
1999-12-27,254.95,153.58,160.33,163.66
1999-12-24,253.16,153.27,160.22,163.86
1999-12-23,253.16,153.27,160.12,163.83
1999-12-22,254.23,150.65,160.01,163.09
1999-12-21,253.83,148.29,159.90,163.36
1999-12-20,249.44,144.00,159.79,161.69
1999-12-17,246.82,141.09,159.68,162.86
1999-12-16,239.62,140.01,159.57,164.91
1999-12-15,238.54,139.35,159.46,165.75
1999-12-14,237.89,141.90,159.35,165.41
1999-12-13,237.71,142.69,159.24,166.32
1999-12-10,234.11,141.71,159.14,167.24
1999-12-09,234.82,140.84,159.03,167.25
1999-12-08,231.12,137.89,158.92,166.88
1999-12-07,230.48,138.81,158.81,166.59
1999-12-06,230.37,138.87,158.70,167.26
1999-12-03,230.46,139.26,158.59,168.20
1999-12-02,229.00,136.61,158.48,169.78
1999-12-01,223.69,131.81,158.38,172.21
1999-11-30,224.52,132.30,158.27,172.26
1999-11-29,225.54,133.76,158.16,172.13
1999-11-26,225.45,133.41,158.05,172.58
1999-11-25,220.97,129.70,157.94,172.91
1999-11-24,220.80,130.28,157.84,172.87
1999-11-23,220.08,130.19,157.73,173.16
1999-11-22,220.64,129.90,157.62,173.11
1999-11-19,219.69,128.93,157.51,173.03
1999-11-18,215.20,124.93,157.41,172.82
1999-11-17,213.88,124.56,157.30,173.16
1999-11-16,214.19,126.65,157.19,173.19
1999-11-12,213.50,126.52,157.08,173.19
1999-11-11,213.91,127.07,156.98,172.81
1999-11-10,213.19,125.55,156.87,173.34
1999-11-09,212.09,124.69,156.76,172.39
1999-11-08,210.96,122.92,156.66,172.61
1999-11-05,210.39,121.33,156.55,171.61
1999-11-04,207.22,120.45,156.44,172.87
1999-11-03,202.99,116.73,156.34,173.94
1999-11-01,198.41,112.84,156.23,174.09
1999-10-29,198.11,113.24,156.13,174.98
1999-10-28,196.38,112.44,156.02,177.30
1999-10-27,194.32,110.67,155.91,178.78
1999-10-26,194.64,110.73,155.81,178.01
1999-10-25,191.95,109.82,155.70,177.19
1999-10-22,192.09,110.17,155.60,177.70
1999-10-21,189.98,107.95,155.49,178.61
1999-10-20,189.93,107.84,155.38,179.41
1999-10-19,189.04,107.29,155.28,178.59
1999-10-18,188.09,106.14,155.17,177.66
1999-10-15,189.81,107.70,155.07,177.34
1999-10-14,191.59,109.23,154.96,176.03
1999-10-13,191.33,108.89,154.85,175.49
1999-10-11,191.88,110.66,154.75,175.15
1999-10-08,191.08,109.17,154.64,174.08
1999-10-07,190.22,109.27,154.54,173.26
1999-10-06,189.62,107.90,154.43,175.60
1999-10-05,187.01,105.21,154.33,174.93
1999-10-04,188.42,106.05,154.22,173.70
1999-10-01,190.38,104.67,154.11,175.29
1999-09-30,190.38,110.22,154.01,172.22
1999-09-29,190.12,110.54,153.90,172.23
1999-09-28,189.44,109.76,153.80,173.75
1999-09-27,189.04,111.23,153.69,171.78
1999-09-24,185.33,109.47,153.59,171.52
1999-09-23,183.33,111.83,153.48,169.45
1999-09-22,181.26,110.44,153.37,169.38
1999-09-21,181.72,110.91,153.27,168.35
1999-09-20,180.16,110.03,153.16,167.94
1999-09-17,178.25,108.09,153.05,168.98
1999-09-16,178.25,107.51,152.95,168.38
1999-09-15,182.57,108.75,152.84,168.24
1999-09-14,180.84,110.63,152.73,169.53
1999-09-13,180.72,110.01,152.63,168.63
1999-09-10,175.88,109.75,152.52,166.83
1999-09-09,161.18,108.04,152.41,167.85
1999-09-08,158.95,107.02,152.31,170.07
1999-09-06,159.75,107.36,152.20,170.75
1999-09-03,159.28,107.45,152.10,170.58
1999-09-02,157.14,104.88,151.99,172.41
1999-09-01,154.06,103.94,151.88,172.17
1999-08-31,152.62,101.22,151.78,171.65
1999-08-30,153.83,102.04,151.67,174.13
1999-08-27,153.62,101.35,151.57,172.40
1999-08-26,153.59,102.24,151.46,171.00
1999-08-25,151.55,100.85,151.36,173.01
1999-08-24,149.80,98.72,151.25,170.46
1999-08-23,149.75,97.53,151.15,167.59
1999-08-20,150.11,96.34,151.04,174.68
1999-08-19,146.47,94.00,150.93,171.76
1999-08-18,145.91,93.74,150.83,169.57
1999-08-17,149.18,96.47,150.72,168.61
1999-08-16,150.55,97.68,150.62,168.15
1999-08-13,150.91,97.41,150.51,167.63
1999-08-12,151.02,98.17,150.41,165.84
1999-08-11,148.21,96.11,150.30,166.91
1999-08-10,144.44,94.32,150.20,167.80
1999-08-09,148.09,96.31,150.09,165.33
1999-08-06,149.56,97.30,149.99,165.68
1999-08-05,149.97,97.04,149.89,165.53
1999-08-04,152.92,98.65,149.78,163.21
1999-08-03,153.66,98.35,149.68,163.75
1999-08-02,154.68,100.36,149.57,162.29
1999-07-30,156.36,100.90,149.47,160.29
1999-07-29,155.69,100.74,149.36,160.72
1999-07-28,158.12,103.97,149.25,160.50
1999-07-27,157.22,103.43,149.14,162.81
1999-07-26,156.65,103.69,149.03,163.08
1999-07-23,160.06,106.57,148.92,162.58
1999-07-22,161.04,108.23,148.81,162.79
1999-07-21,160.81,108.55,148.71,162.79
1999-07-20,160.81,109.19,148.60,161.10
1999-07-19,161.05,109.86,148.49,160.63
1999-07-16,160.35,109.20,148.38,162.22
1999-07-15,160.57,109.80,148.27,163.78
1999-07-14,160.73,109.29,148.16,162.24
1999-07-13,158.54,107.20,148.05,164.78
1999-07-12,162.34,108.78,147.94,162.96
1999-07-09,167.10,111.87,147.83,161.66
1999-07-08,167.10,111.87,147.73,160.46
1999-07-07,166.79,112.48,147.62,159.60
1999-07-06,166.17,113.41,147.51,159.06
1999-07-05,166.96,114.92,147.40,158.24
1999-07-02,164.41,113.50,147.29,158.63
1999-07-01,161.55,112.90,147.18,157.45
1999-06-30,159.32,109.57,147.07,158.53
1999-06-29,155.67,109.53,146.97,158.32
1999-06-28,154.64,108.66,146.86,160.37
1999-06-25,153.88,108.61,146.75,160.40
1999-06-24,155.01,110.77,146.64,161.29
1999-06-23,157.19,113.78,146.53,159.90
1999-06-22,157.86,115.78,146.42,158.47
1999-06-21,158.07,114.82,146.31,158.00
1999-06-18,156.10,113.13,146.19,156.65
1999-06-17,155.13,112.61,146.08,157.72
1999-06-16,154.08,110.96,145.97,158.35
1999-06-15,149.65,107.54,145.85,160.29
1999-06-14,148.69,107.66,145.74,159.32
1999-06-11,147.81,107.63,145.63,158.84
1999-06-10,147.49,105.76,145.51,157.65
